,Date,AQI,Sample_Duration,Pollutant_Type
38606,2008-05-24,40,24 HOUR,88101
38607,2008-05-24,40,24 HOUR,88101
38608,2008-05-24,40,24 HOUR,88101
38609,2008-05-24,40,24 HOUR,88101
38610,2008-05-27,17,24 HOUR,88101
38611,2008-05-27,17,24 HOUR,88101
38612,2008-05-27,17,24 HOUR,88101
38613,2008-05-27,17,24 HOUR,88101
38614,2008-05-27,17,24 HOUR,88101
38615,2008-05-27,17,24 HOUR,88101
38616,2008-05-30,56,24 HOUR,88101
38617,2008-05-30,56,24 HOUR,88101
38618,2008-05-30,56,24 HOUR,88101
38619,2008-05-30,56,24 HOUR,88101
38620,2008-05-30,56,24 HOUR,88101
38621,2008-05-30,56,24 HOUR,88101
38622,2008-06-02,31,24 HOUR,88101
38623,2008-06-02,31,24 HOUR,88101
38624,2008-06-02,31,24 HOUR,88101
38625,2008-06-02,31,24 HOUR,88101
38626,2008-06-02,31,24 HOUR,88101
38627,2008-06-02,31,24 HOUR,88101
38628,2008-06-05,30,24 HOUR,88101
38629,2008-06-05,30,24 HOUR,88101
38630,2008-06-05,30,24 HOUR,88101
38631,2008-06-05,30,24 HOUR,88101
38632,2008-06-05,30,24 HOUR,88101
38633,2008-06-05,30,24 HOUR,88101
38634,2008-06-08,28,24 HOUR,88101
38635,2008-06-08,28,24 HOUR,88101
38636,2008-06-08,28,24 HOUR,88101
38637,2008-06-08,28,24 HOUR,88101
38638,2008-06-08,28,24 HOUR,88101
38639,2008-06-08,28,24 HOUR,88101
38640,2008-06-11,30,24 HOUR,88101
38641,2008-06-11,30,24 HOUR,88101
38642,2008-06-11,30,24 HOUR,88101
38643,2008-06-11,30,24 HOUR,88101
38644,2008-06-11,30,24 HOUR,88101
38645,2008-06-11,30,24 HOUR,88101
38646,2008-06-14,22,24 HOUR,88101
38647,2008-06-14,22,24 HOUR,88101
38648,2008-06-14,22,24 HOUR,88101
38649,2008-06-14,22,24 HOUR,88101
38650,2008-06-14,22,24 HOUR,88101
38651,2008-06-14,22,24 HOUR,88101
38652,2008-06-17,27,24 HOUR,88101
38653,2008-06-17,27,24 HOUR,88101
38654,2008-06-17,27,24 HOUR,88101
38655,2008-06-17,27,24 HOUR,88101
38656,2008-06-17,27,24 HOUR,88101
38657,2008-06-17,27,24 HOUR,88101
38658,2008-06-20,23,24 HOUR,88101
38659,2008-06-20,23,24 HOUR,88101
38660,2008-06-20,23,24 HOUR,88101
38661,2008-06-20,23,24 HOUR,88101
38662,2008-06-20,23,24 HOUR,88101
38663,2008-06-20,23,24 HOUR,88101
38664,2008-06-26,56,24 HOUR,88101
38665,2008-06-26,56,24 HOUR,88101
38666,2008-06-26,56,24 HOUR,88101
38667,2008-06-26,56,24 HOUR,88101
38668,2008-06-26,56,24 HOUR,88101
38669,2008-06-26,56,24 HOUR,88101
38670,2008-06-29,33,24 HOUR,88101
38671,2008-06-29,33,24 HOUR,88101
38672,2008-06-29,33,24 HOUR,88101
38673,2008-06-29,33,24 HOUR,88101
38674,2008-06-29,33,24 HOUR,88101
38675,2008-06-29,33,24 HOUR,88101
38676,2008-07-02,57,24 HOUR,88101
38677,2008-07-02,57,24 HOUR,88101
38678,2008-07-02,57,24 HOUR,88101
38679,2008-07-02,57,24 HOUR,88101
38680,2008-07-02,57,24 HOUR,88101
38681,2008-07-02,57,24 HOUR,88101
38682,2008-07-05,53,24 HOUR,88101
38683,2008-07-05,53,24 HOUR,88101
38684,2008-07-05,53,24 HOUR,88101
38685,2008-07-05,53,24 HOUR,88101
38686,2008-07-05,53,24 HOUR,88101
38687,2008-07-05,53,24 HOUR,88101
38688,2008-07-08,21,24 HOUR,88101
38689,2008-07-08,21,24 HOUR,88101
38690,2008-07-08,21,24 HOUR,88101
38691,2008-07-08,21,24 HOUR,88101
38692,2008-07-08,21,24 HOUR,88101
38693,2008-07-08,21,24 HOUR,88101
38694,2008-07-11,33,24 HOUR,88101
38695,2008-07-11,33,24 HOUR,88101
38696,2008-07-11,33,24 HOUR,88101
38697,2008-07-11,33,24 HOUR,88101
38698,2008-07-11,33,24 HOUR,88101
38699,2008-07-11,33,24 HOUR,88101
38700,2008-07-14,26,24 HOUR,88101
38701,2008-07-14,26,24 HOUR,88101
38702,2008-07-14,26,24 HOUR,88101
38703,2008-07-14,26,24 HOUR,88101
38704,2008-07-14,26,24 HOUR,88101
38705,2008-07-14,26,24 HOUR,88101
38706,2008-07-17,66,24 HOUR,88101
38707,2008-07-17,66,24 HOUR,88101
38708,2008-07-17,66,24 HOUR,88101
38709,2008-07-17,66,24 HOUR,88101
38710,2008-07-17,66,24 HOUR,88101
38711,2008-07-17,66,24 HOUR,88101
38712,2008-07-20,48,24 HOUR,88101
38713,2008-07-20,48,24 HOUR,88101
38714,2008-07-20,48,24 HOUR,88101
38715,2008-07-20,48,24 HOUR,88101
38716,2008-07-20,48,24 HOUR,88101
38717,2008-07-20,48,24 HOUR,88101
38718,2008-07-23,68,24 HOUR,88101
38719,2008-07-23,68,24 HOUR,88101
38720,2008-07-23,68,24 HOUR,88101
38721,2008-07-23,68,24 HOUR,88101
38722,2008-07-23,68,24 HOUR,88101
38723,2008-07-23,68,24 HOUR,88101
38724,2008-07-26,38,24 HOUR,88101
38725,2008-07-26,38,24 HOUR,88101
38726,2008-07-26,38,24 HOUR,88101
38727,2008-07-26,38,24 HOUR,88101
38728,2008-07-26,38,24 HOUR,88101
38729,2008-07-26,38,24 HOUR,88101
38730,2008-07-29,38,24 HOUR,88101
38731,2008-07-29,38,24 HOUR,88101
38732,2008-07-29,38,24 HOUR,88101
38733,2008-07-29,38,24 HOUR,88101
38734,2008-07-29,38,24 HOUR,88101
38735,2008-07-29,38,24 HOUR,88101
38736,2008-08-01,53,24 HOUR,88101
38737,2008-08-01,53,24 HOUR,88101
38738,2008-08-01,53,24 HOUR,88101
38739,2008-08-01,53,24 HOUR,88101
38740,2008-08-01,53,24 HOUR,88101
38741,2008-08-01,53,24 HOUR,88101
38742,2008-08-04,43,24 HOUR,88101
38743,2008-08-04,43,24 HOUR,88101
38744,2008-08-04,43,24 HOUR,88101
38745,2008-08-04,43,24 HOUR,88101
38746,2008-08-04,43,24 HOUR,88101
38747,2008-08-04,43,24 HOUR,88101
38748,2008-08-07,36,24 HOUR,88101
38749,2008-08-07,36,24 HOUR,88101
38750,2008-08-07,36,24 HOUR,88101
38751,2008-08-07,36,24 HOUR,88101
38752,2008-08-07,36,24 HOUR,88101
38753,2008-08-07,36,24 HOUR,88101
38754,2008-08-10,27,24 HOUR,88101
38755,2008-08-10,27,24 HOUR,88101
38756,2008-08-10,27,24 HOUR,88101
38757,2008-08-10,27,24 HOUR,88101
38758,2008-08-10,27,24 HOUR,88101
38759,2008-08-10,27,24 HOUR,88101
38760,2008-08-13,30,24 HOUR,88101
38761,2008-08-13,30,24 HOUR,88101
38762,2008-08-13,30,24 HOUR,88101
38763,2008-08-13,30,24 HOUR,88101
38764,2008-08-13,30,24 HOUR,88101
38765,2008-08-13,30,24 HOUR,88101
38766,2008-08-16,57,24 HOUR,88101
38767,2008-08-16,57,24 HOUR,88101
38768,2008-08-16,57,24 HOUR,88101
38769,2008-08-16,57,24 HOUR,88101
38770,2008-08-16,57,24 HOUR,88101
38771,2008-08-16,57,24 HOUR,88101
38772,2008-08-19,63,24 HOUR,88101
38773,2008-08-19,63,24 HOUR,88101
38774,2008-08-19,63,24 HOUR,88101
38775,2008-08-19,63,24 HOUR,88101
38776,2008-08-19,63,24 HOUR,88101
38777,2008-08-19,63,24 HOUR,88101
38778,2008-08-22,51,24 HOUR,88101
38779,2008-08-22,51,24 HOUR,88101
38780,2008-08-22,51,24 HOUR,88101
38781,2008-08-22,51,24 HOUR,88101
38782,2008-08-22,51,24 HOUR,88101
38783,2008-08-22,51,24 HOUR,88101
38784,2008-08-25,25,24 HOUR,88101
38785,2008-08-25,25,24 HOUR,88101
38786,2008-08-25,25,24 HOUR,88101
38787,2008-08-25,25,24 HOUR,88101
38788,2008-08-25,25,24 HOUR,88101
38789,2008-08-25,25,24 HOUR,88101
38790,2008-08-28,50,24 HOUR,88101
38791,2008-08-28,50,24 HOUR,88101
38792,2008-08-28,50,24 HOUR,88101
38793,2008-08-28,50,24 HOUR,88101
38794,2008-08-28,50,24 HOUR,88101
38795,2008-08-28,50,24 HOUR,88101
38796,2008-08-31,60,24 HOUR,88101
38797,2008-08-31,60,24 HOUR,88101
38798,2008-08-31,60,24 HOUR,88101
38799,2008-08-31,60,24 HOUR,88101
38800,2008-08-31,60,24 HOUR,88101
38801,2008-08-31,60,24 HOUR,88101
38802,2008-09-03,15,24 HOUR,88101
38803,2008-09-03,15,24 HOUR,88101
38804,2008-09-03,15,24 HOUR,88101
38805,2008-09-03,15,24 HOUR,88101
38806,2008-09-03,15,24 HOUR,88101
38807,2008-09-03,15,24 HOUR,88101
38808,2008-09-06,25,24 HOUR,88101
38809,2008-09-06,25,24 HOUR,88101
38810,2008-09-06,25,24 HOUR,88101
38811,2008-09-06,25,24 HOUR,88101
38812,2008-09-06,25,24 HOUR,88101
38813,2008-09-06,25,24 HOUR,88101
38814,2008-09-09,26,24 HOUR,88101
38815,2008-09-09,26,24 HOUR,88101
38816,2008-09-09,26,24 HOUR,88101
38817,2008-09-09,26,24 HOUR,88101
38818,2008-09-09,26,24 HOUR,88101
38819,2008-09-09,26,24 HOUR,88101
38820,2008-09-12,38,24 HOUR,88101
38821,2008-09-12,38,24 HOUR,88101
38822,2008-09-12,38,24 HOUR,88101
38823,2008-09-12,38,24 HOUR,88101
38824,2008-09-12,38,24 HOUR,88101
38825,2008-09-12,38,24 HOUR,88101
38826,2008-09-15,23,24 HOUR,88101
38827,2008-09-15,23,24 HOUR,88101
38828,2008-09-15,23,24 HOUR,88101
38829,2008-09-15,23,24 HOUR,88101
38830,2008-09-15,23,24 HOUR,88101
38831,2008-09-15,23,24 HOUR,88101
38832,2008-09-18,40,24 HOUR,88101
38833,2008-09-18,40,24 HOUR,88101
38834,2008-09-18,40,24 HOUR,88101
38835,2008-09-18,40,24 HOUR,88101
38836,2008-09-18,40,24 HOUR,88101
38837,2008-09-18,40,24 HOUR,88101
38838,2008-09-21,73,24 HOUR,88101
38839,2008-09-21,73,24 HOUR,88101
38840,2008-09-21,73,24 HOUR,88101
38841,2008-09-21,73,24 HOUR,88101
38842,2008-09-21,73,24 HOUR,88101
38843,2008-09-21,73,24 HOUR,88101
38844,2008-09-24,57,24 HOUR,88101
38845,2008-09-24,57,24 HOUR,88101
38846,2008-09-24,57,24 HOUR,88101
38847,2008-09-24,57,24 HOUR,88101
38848,2008-09-24,57,24 HOUR,88101
38849,2008-09-24,57,24 HOUR,88101
38850,2008-09-27,61,24 HOUR,88101
38851,2008-09-27,61,24 HOUR,88101
38852,2008-09-27,61,24 HOUR,88101
38853,2008-09-27,61,24 HOUR,88101
38854,2008-09-27,61,24 HOUR,88101
38855,2008-09-27,61,24 HOUR,88101
38856,2008-09-30,28,24 HOUR,88101
38857,2008-09-30,28,24 HOUR,88101
38858,2008-09-30,28,24 HOUR,88101
38859,2008-09-30,28,24 HOUR,88101
38860,2008-09-30,28,24 HOUR,88101
38861,2008-09-30,28,24 HOUR,88101
38862,2008-10-03,28,24 HOUR,88101
38863,2008-10-03,28,24 HOUR,88101
38864,2008-10-03,28,24 HOUR,88101
38865,2008-10-03,28,24 HOUR,88101
38866,2008-10-03,28,24 HOUR,88101
38867,2008-10-03,28,24 HOUR,88101
38868,2008-10-06,47,24 HOUR,88101
38869,2008-10-06,47,24 HOUR,88101
38870,2008-10-06,47,24 HOUR,88101
38871,2008-10-06,47,24 HOUR,88101
38872,2008-10-06,47,24 HOUR,88101
38873,2008-10-06,47,24 HOUR,88101
38874,2008-10-09,26,24 HOUR,88101
38875,2008-10-09,26,24 HOUR,88101
38876,2008-10-09,26,24 HOUR,88101
38877,2008-10-09,26,24 HOUR,88101
38878,2008-10-09,26,24 HOUR,88101
38879,2008-10-09,26,24 HOUR,88101
38880,2008-10-12,52,24 HOUR,88101
38881,2008-10-12,52,24 HOUR,88101
38882,2008-10-12,52,24 HOUR,88101
38883,2008-10-12,52,24 HOUR,88101
38884,2008-10-12,52,24 HOUR,88101
38885,2008-10-12,52,24 HOUR,88101
38886,2008-10-15,13,24 HOUR,88101
38887,2008-10-15,13,24 HOUR,88101
38888,2008-10-15,13,24 HOUR,88101
38889,2008-10-15,13,24 HOUR,88101
38890,2008-10-15,13,24 HOUR,88101
38891,2008-10-15,13,24 HOUR,88101
38892,2008-10-18,27,24 HOUR,88101
38893,2008-10-18,27,24 HOUR,88101
38894,2008-10-18,27,24 HOUR,88101
38895,2008-10-18,27,24 HOUR,88101
38896,2008-10-18,27,24 HOUR,88101
38897,2008-10-18,27,24 HOUR,88101
38898,2008-10-21,58,24 HOUR,88101
38899,2008-10-21,58,24 HOUR,88101
38900,2008-10-21,58,24 HOUR,88101
38901,2008-10-21,58,24 HOUR,88101
38902,2008-10-21,58,24 HOUR,88101
38903,2008-10-21,58,24 HOUR,88101
38904,2008-10-24,21,24 HOUR,88101
38905,2008-10-24,21,24 HOUR,88101
38906,2008-10-24,21,24 HOUR,88101
38907,2008-10-24,21,24 HOUR,88101
38908,2008-10-24,21,24 HOUR,88101
38909,2008-10-24,21,24 HOUR,88101
38910,2008-10-27,9,24 HOUR,88101
38911,2008-10-27,9,24 HOUR,88101
38912,2008-10-27,9,24 HOUR,88101
38913,2008-10-27,9,24 HOUR,88101
38914,2008-10-27,9,24 HOUR,88101
38915,2008-10-27,9,24 HOUR,88101
38916,2008-10-30,35,24 HOUR,88101
38917,2008-10-30,35,24 HOUR,88101
38918,2008-10-30,35,24 HOUR,88101
38919,2008-10-30,35,24 HOUR,88101
38920,2008-10-30,35,24 HOUR,88101
38921,2008-10-30,35,24 HOUR,88101
38922,2008-11-02,45,24 HOUR,88101
38923,2008-11-02,45,24 HOUR,88101
38924,2008-11-02,45,24 HOUR,88101
38925,2008-11-02,45,24 HOUR,88101
38926,2008-11-02,45,24 HOUR,88101
38927,2008-11-02,45,24 HOUR,88101
38928,2008-11-05,28,24 HOUR,88101
38929,2008-11-05,28,24 HOUR,88101
38930,2008-11-05,28,24 HOUR,88101
38931,2008-11-05,28,24 HOUR,88101
38932,2008-11-05,28,24 HOUR,88101
38933,2008-11-05,28,24 HOUR,88101
38934,2008-11-08,13,24 HOUR,88101
38935,2008-11-08,13,24 HOUR,88101
38936,2008-11-08,13,24 HOUR,88101
38937,2008-11-08,13,24 HOUR,88101
38938,2008-11-08,13,24 HOUR,88101
38939,2008-11-08,13,24 HOUR,88101
38940,2008-11-11,24,24 HOUR,88101
38941,2008-11-11,24,24 HOUR,88101
38942,2008-11-11,24,24 HOUR,88101
38943,2008-11-11,24,24 HOUR,88101
38944,2008-11-11,24,24 HOUR,88101
38945,2008-11-11,24,24 HOUR,88101
38946,2008-11-14,9,24 HOUR,88101
38947,2008-11-14,9,24 HOUR,88101
38948,2008-11-14,9,24 HOUR,88101
38949,2008-11-14,9,24 HOUR,88101
38950,2008-11-14,9,24 HOUR,88101
38951,2008-11-14,9,24 HOUR,88101
38952,2008-11-17,19,24 HOUR,88101
38953,2008-11-17,19,24 HOUR,88101
38954,2008-11-17,19,24 HOUR,88101
38955,2008-11-17,19,24 HOUR,88101
38956,2008-11-17,19,24 HOUR,88101
38957,2008-11-17,19,24 HOUR,88101
38958,2008-11-20,30,24 HOUR,88101
38959,2008-11-20,30,24 HOUR,88101
38960,2008-11-20,30,24 HOUR,88101
38961,2008-11-20,30,24 HOUR,88101
38962,2008-11-20,30,24 HOUR,88101
38963,2008-11-20,30,24 HOUR,88101
38964,2008-11-23,60,24 HOUR,88101
38965,2008-11-23,60,24 HOUR,88101
38966,2008-11-23,60,24 HOUR,88101
38967,2008-11-23,60,24 HOUR,88101
38968,2008-11-23,60,24 HOUR,88101
38969,2008-11-23,60,24 HOUR,88101
38970,2008-11-26,51,24 HOUR,88101
38971,2008-11-26,51,24 HOUR,88101
38972,2008-11-26,51,24 HOUR,88101
38973,2008-11-26,51,24 HOUR,88101
38974,2008-11-26,51,24 HOUR,88101
38975,2008-11-26,51,24 HOUR,88101
38976,2008-11-29,32,24 HOUR,88101
38977,2008-11-29,32,24 HOUR,88101
38978,2008-11-29,32,24 HOUR,88101
38979,2008-11-29,32,24 HOUR,88101
38980,2008-11-29,32,24 HOUR,88101
38981,2008-11-29,32,24 HOUR,88101
38982,2008-12-02,13,24 HOUR,88101
38983,2008-12-02,13,24 HOUR,88101
38984,2008-12-02,13,24 HOUR,88101
38985,2008-12-02,13,24 HOUR,88101
38986,2008-12-02,13,24 HOUR,88101
38987,2008-12-02,13,24 HOUR,88101
38988,2008-12-05,20,24 HOUR,88101
38989,2008-12-05,20,24 HOUR,88101
38990,2008-12-05,20,24 HOUR,88101
38991,2008-12-05,20,24 HOUR,88101
38992,2008-12-05,20,24 HOUR,88101
38993,2008-12-05,20,24 HOUR,88101
38994,2008-12-08,38,24 HOUR,88101
38995,2008-12-08,38,24 HOUR,88101
38996,2008-12-08,38,24 HOUR,88101
38997,2008-12-08,38,24 HOUR,88101
38998,2008-12-08,38,24 HOUR,88101
38999,2008-12-08,38,24 HOUR,88101
39000,2008-12-11,50,24 HOUR,88101
39001,2008-12-11,50,24 HOUR,88101
39002,2008-12-11,50,24 HOUR,88101
39003,2008-12-11,50,24 HOUR,88101
39004,2008-12-11,50,24 HOUR,88101
39005,2008-12-11,50,24 HOUR,88101
39006,2008-12-14,27,24 HOUR,88101
39007,2008-12-14,27,24 HOUR,88101
39008,2008-12-14,27,24 HOUR,88101
39009,2008-12-14,27,24 HOUR,88101
39010,2008-12-14,27,24 HOUR,88101
39011,2008-12-14,27,24 HOUR,88101
39012,2008-12-17,60,24 HOUR,88101
39013,2008-12-17,60,24 HOUR,88101
39014,2008-12-17,60,24 HOUR,88101
39015,2008-12-17,60,24 HOUR,88101
39016,2008-12-17,60,24 HOUR,88101
39017,2008-12-17,60,24 HOUR,88101
39018,2008-12-20,60,24 HOUR,88101
39019,2008-12-20,60,24 HOUR,88101
39020,2008-12-20,60,24 HOUR,88101
39021,2008-12-20,60,24 HOUR,88101
39022,2008-12-20,60,24 HOUR,88101
39023,2008-12-20,60,24 HOUR,88101
39024,2008-12-23,42,24 HOUR,88101
39025,2008-12-23,42,24 HOUR,88101
39026,2008-12-23,42,24 HOUR,88101
39027,2008-12-23,42,24 HOUR,88101
39028,2008-12-23,42,24 HOUR,88101
39029,2008-12-23,42,24 HOUR,88101
39030,2008-12-26,45,24 HOUR,88101
39031,2008-12-26,45,24 HOUR,88101
39032,2008-12-26,45,24 HOUR,88101
39033,2008-12-26,45,24 HOUR,88101
39034,2008-12-26,45,24 HOUR,88101
39035,2008-12-26,45,24 HOUR,88101
39036,2008-12-29,21,24 HOUR,88101
39037,2008-12-29,21,24 HOUR,88101
39038,2008-12-29,21,24 HOUR,88101
39039,2008-12-29,21,24 HOUR,88101
39040,2008-12-29,21,24 HOUR,88101
39041,2008-12-29,21,24 HOUR,88101
39042,2008-01-01,13,24-HR BLK AVG,81102
39043,2008-01-02,19,24-HR BLK AVG,81102
39044,2008-01-03,13,24-HR BLK AVG,81102
39045,2008-01-04,14,24-HR BLK AVG,81102
39046,2008-01-05,10,24-HR BLK AVG,81102
39047,2008-01-06,22,24-HR BLK AVG,81102
39048,2008-01-15,16,24-HR BLK AVG,81102
39049,2008-01-16,13,24-HR BLK AVG,81102
39050,2008-01-17,9,24-HR BLK AVG,81102
39051,2008-01-18,16,24-HR BLK AVG,81102
39052,2008-01-19,10,24-HR BLK AVG,81102
39053,2008-01-20,12,24-HR BLK AVG,81102
39054,2008-01-21,10,24-HR BLK AVG,81102
39055,2008-01-22,11,24-HR BLK AVG,81102
39056,2008-01-23,15,24-HR BLK AVG,81102
39057,2008-01-24,19,24-HR BLK AVG,81102
39058,2008-01-25,18,24-HR BLK AVG,81102
39059,2008-01-26,24,24-HR BLK AVG,81102
39060,2008-01-27,18,24-HR BLK AVG,81102
39061,2008-01-28,23,24-HR BLK AVG,81102
39062,2008-01-29,26,24-HR BLK AVG,81102
39063,2008-01-30,35,24-HR BLK AVG,81102
39064,2008-01-31,8,24-HR BLK AVG,81102
39065,2008-02-01,9,24-HR BLK AVG,81102
39066,2008-02-02,28,24-HR BLK AVG,81102
39067,2008-02-03,19,24-HR BLK AVG,81102
39068,2008-02-04,18,24-HR BLK AVG,81102
39069,2008-02-05,6,24-HR BLK AVG,81102
39070,2008-02-06,7,24-HR BLK AVG,81102
39071,2008-02-07,11,24-HR BLK AVG,81102
39072,2008-02-08,16,24-HR BLK AVG,81102
39073,2008-02-09,19,24-HR BLK AVG,81102
39074,2008-02-10,9,24-HR BLK AVG,81102
39075,2008-02-11,13,24-HR BLK AVG,81102
39076,2008-02-12,23,24-HR BLK AVG,81102
39077,2008-02-13,14,24-HR BLK AVG,81102
39078,2008-02-14,19,24-HR BLK AVG,81102
39079,2008-02-15,13,24-HR BLK AVG,81102
39080,2008-02-16,12,24-HR BLK AVG,81102
39081,2008-02-17,6,24-HR BLK AVG,81102
39082,2008-02-18,7,24-HR BLK AVG,81102
39083,2008-02-19,9,24-HR BLK AVG,81102
39084,2008-02-20,9,24-HR BLK AVG,81102
39085,2008-02-21,9,24-HR BLK AVG,81102
39086,2008-02-22,15,24-HR BLK AVG,81102
39087,2008-02-23,8,24-HR BLK AVG,81102
39088,2008-02-24,6,24-HR BLK AVG,81102
39089,2008-02-25,12,24-HR BLK AVG,81102
39090,2008-02-26,13,24-HR BLK AVG,81102
39091,2008-02-27,19,24-HR BLK AVG,81102
39092,2008-02-28,22,24-HR BLK AVG,81102
39093,2008-02-29,31,24-HR BLK AVG,81102
39094,2008-03-01,22,24-HR BLK AVG,81102
39095,2008-03-02,12,24-HR BLK AVG,81102
39096,2008-03-03,6,24-HR BLK AVG,81102
39097,2008-03-04,9,24-HR BLK AVG,81102
39098,2008-03-05,14,24-HR BLK AVG,81102
39099,2008-03-06,17,24-HR BLK AVG,81102
39100,2008-03-07,14,24-HR BLK AVG,81102
39101,2008-03-08,14,24-HR BLK AVG,81102
39102,2008-03-09,19,24-HR BLK AVG,81102
39103,2008-03-10,22,24-HR BLK AVG,81102
39104,2008-03-11,29,24-HR BLK AVG,81102
39105,2008-03-12,30,24-HR BLK AVG,81102
39106,2008-03-13,25,24-HR BLK AVG,81102
39107,2008-03-14,20,24-HR BLK AVG,81102
39108,2008-03-15,8,24-HR BLK AVG,81102
39109,2008-03-16,11,24-HR BLK AVG,81102
39110,2008-03-17,11,24-HR BLK AVG,81102
39111,2008-03-18,8,24-HR BLK AVG,81102
39112,2008-03-19,9,24-HR BLK AVG,81102
39113,2008-03-20,17,24-HR BLK AVG,81102
39114,2008-03-21,20,24-HR BLK AVG,81102
39115,2008-03-22,17,24-HR BLK AVG,81102
39116,2008-03-23,9,24-HR BLK AVG,81102
39117,2008-03-24,20,24-HR BLK AVG,81102
39118,2008-03-25,30,24-HR BLK AVG,81102
39119,2008-03-26,37,24-HR BLK AVG,81102
39120,2008-03-27,19,24-HR BLK AVG,81102
39121,2008-03-28,30,24-HR BLK AVG,81102
39122,2008-03-29,31,24-HR BLK AVG,81102
39123,2008-03-30,11,24-HR BLK AVG,81102
39124,2008-03-31,8,24-HR BLK AVG,81102
39125,2008-04-01,10,24-HR BLK AVG,81102
39126,2008-04-02,21,24-HR BLK AVG,81102
39127,2008-04-03,6,24-HR BLK AVG,81102
39128,2008-04-04,17,24-HR BLK AVG,81102
39129,2008-04-05,27,24-HR BLK AVG,81102
39130,2008-04-06,17,24-HR BLK AVG,81102
39131,2008-04-07,37,24-HR BLK AVG,81102
39132,2008-04-08,7,24-HR BLK AVG,81102
39133,2008-04-09,6,24-HR BLK AVG,81102
39134,2008-04-10,3,24-HR BLK AVG,81102
39135,2008-04-11,6,24-HR BLK AVG,81102
39136,2008-04-12,9,24-HR BLK AVG,81102
39137,2008-04-13,8,24-HR BLK AVG,81102
39138,2008-04-14,22,24-HR BLK AVG,81102
39139,2008-04-15,31,24-HR BLK AVG,81102
39140,2008-04-16,28,24-HR BLK AVG,81102
39141,2008-04-17,11,24-HR BLK AVG,81102
39142,2008-04-18,11,24-HR BLK AVG,81102
39143,2008-04-19,31,24-HR BLK AVG,81102
39144,2008-04-20,24,24-HR BLK AVG,81102
39145,2008-04-21,27,24-HR BLK AVG,81102
39146,2008-04-22,38,24-HR BLK AVG,81102
39147,2008-04-23,20,24-HR BLK AVG,81102
39148,2008-04-24,16,24-HR BLK AVG,81102
39149,2008-04-25,12,24-HR BLK AVG,81102
39150,2008-04-26,13,24-HR BLK AVG,81102
39151,2008-04-27,7,24-HR BLK AVG,81102
39152,2008-04-28,18,24-HR BLK AVG,81102
39153,2008-04-29,27,24-HR BLK AVG,81102
39154,2008-04-30,44,24-HR BLK AVG,81102
39155,2008-05-01,47,24-HR BLK AVG,81102
39156,2008-05-02,54,24-HR BLK AVG,81102
39157,2008-05-03,29,24-HR BLK AVG,81102
39158,2008-05-04,29,24-HR BLK AVG,81102
39159,2008-05-05,35,24-HR BLK AVG,81102
39160,2008-05-06,8,24-HR BLK AVG,81102
39161,2008-05-07,7,24-HR BLK AVG,81102
39162,2008-05-08,14,24-HR BLK AVG,81102
39163,2008-05-09,10,24-HR BLK AVG,81102
39164,2008-05-10,11,24-HR BLK AVG,81102
39165,2008-05-11,10,24-HR BLK AVG,81102
39166,2008-05-12,21,24-HR BLK AVG,81102
39167,2008-05-13,24,24-HR BLK AVG,81102
39168,2008-05-14,12,24-HR BLK AVG,81102
39169,2008-05-15,19,24-HR BLK AVG,81102
39170,2008-05-16,19,24-HR BLK AVG,81102
39171,2008-05-17,30,24-HR BLK AVG,81102
39172,2008-05-18,29,24-HR BLK AVG,81102
39173,2008-05-19,38,24-HR BLK AVG,81102
39174,2008-05-20,23,24-HR BLK AVG,81102
39175,2008-05-21,30,24-HR BLK AVG,81102
39176,2008-05-22,40,24-HR BLK AVG,81102
39177,2008-05-23,31,24-HR BLK AVG,81102
39178,2008-05-24,15,24-HR BLK AVG,81102
39179,2008-05-25,23,24-HR BLK AVG,81102
39180,2008-05-26,9,24-HR BLK AVG,81102
39181,2008-05-27,9,24-HR BLK AVG,81102
39182,2008-05-28,15,24-HR BLK AVG,81102
39183,2008-05-29,22,24-HR BLK AVG,81102
39184,2008-05-30,27,24-HR BLK AVG,81102
39185,2008-05-31,16,24-HR BLK AVG,81102
39186,2008-06-01,10,24-HR BLK AVG,81102
39187,2008-06-02,22,24-HR BLK AVG,81102
39188,2008-06-03,24,24-HR BLK AVG,81102
39189,2008-06-04,31,24-HR BLK AVG,81102
39190,2008-06-05,45,24-HR BLK AVG,81102
39191,2008-06-06,18,24-HR BLK AVG,81102
39192,2008-06-07,24,24-HR BLK AVG,81102
39193,2008-06-08,19,24-HR BLK AVG,81102
39194,2008-06-09,6,24-HR BLK AVG,81102
39195,2008-06-10,14,24-HR BLK AVG,81102
39196,2008-06-11,20,24-HR BLK AVG,81102
39197,2008-06-12,20,24-HR BLK AVG,81102
39198,2008-06-13,9,24-HR BLK AVG,81102
39199,2008-06-14,13,24-HR BLK AVG,81102
39200,2008-06-15,17,24-HR BLK AVG,81102
39201,2008-06-16,9,24-HR BLK AVG,81102
39202,2008-06-17,13,24-HR BLK AVG,81102
39203,2008-06-18,10,24-HR BLK AVG,81102
39204,2008-06-19,18,24-HR BLK AVG,81102
39205,2008-06-20,18,24-HR BLK AVG,81102
39206,2008-06-21,19,24-HR BLK AVG,81102
39207,2008-06-22,19,24-HR BLK AVG,81102
39208,2008-06-23,23,24-HR BLK AVG,81102
39209,2008-06-24,31,24-HR BLK AVG,81102
